sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target,species
4.61037305829907,3.122135656114033,1.5780900377474711,0.19213086391737133,0,setosa
4.576279768122335,3.0458707574086823,1.501668283213854,0.2591657684367323,0,setosa
4.638383815256034,3.062316350343282,1.4657849846466962,0.17983315082636148,0,setosa
4.611690723299813,3.091787542915853,1.5085781578177233,0.2118695751218179,0,setosa
4.588049056532862,3.0983930423358825,1.5082636950886414,0.19664121185867298,0,setosa
4.620140834599762,3.1748350309331204,1.5236788913908332,0.20223242185634208,0,setosa
4.532555255065523,3.115518283440608,1.4221328635293118,0.14363863655375514,0,setosa
4.63418557009875,3.1282494024054666,1.4940024400660445,0.13159955575391138,0,setosa
4.585146059324366,3.0728504672713592,1.5254736298452085,0.29030922129710124,0,setosa
4.608677219518186,3.0688275548787156,1.4531779387878712,0.1977562287692691,0,setosa
4.592928272259456,3.0539392336189013,1.5046542094276874,0.15396345914756554,0,setosa
4.644484290869172,3.142506024231526,1.5433900506118567,0.1810379811756589,0,setosa
4.620580822532723,3.094717219791226,1.4844475175439007,0.18643417371431736,0,setosa
4.548011389078634,3.0422454521641953,1.5317725916350418,0.1923505838432192,0,setosa
4.608656994045105,3.140068415538165,1.430674700199357,0.16863479704736425,0,setosa
4.607013393738603,3.115683791466623,1.484917021983956,0.24116716930791396,0,setosa
4.608415797553185,3.051464714446886,1.4627694489603742,0.2322188424197849,0,setosa
4.618553258258242,3.024037550439736,1.5539084921544963,0.2239210812437555,0,setosa
4.653733719507859,3.0846519647569965,1.488171751146707,0.15494171660994727,0,setosa
5.101477182805276,3.5929818309837143,1.4635013276832778,0.17410830194450883,0,setosa
5.006553647693324,3.533145900537197,1.3846853140493292,0.23935019633600113,0,setosa
4.94993024737702,3.6428891017973846,1.4134895126339384,0.1582419630006298,0,setosa
4.979936109142973,3.5816373729317834,1.3980192264823,0.17855424136227632,0,setosa
4.966908483967819,3.5878164918994075,1.358924410455638,0.14841893709427695,0,setosa
4.998072940699705,3.6353149690221827,1.3388251317953053,0.20014032605855842,0,setosa
4.974001752207948,3.5609141825146127,1.4341375061085846,0.17927321243637337,0,setosa
5.059932067322595,3.5688064254341443,1.4154600797450332,0.1909086797377119,0,setosa
4.969839127634946,3.62350700170311,1.3938006970770076,0.22412842322854587,0,setosa
4.99810833971132,3.5565673497879424,1.3959172302724436,0.20207820678064564,0,setosa
5.038338518155248,3.563749239706593,1.3984268058693077,0.13112485079079844,0,setosa
5.0260597224137324,3.5567406810143742,1.3277456191566557,0.19763132662901053,0,setosa
5.044227398346514,3.539022122071525,1.356478576584463,0.17026900435786876,0,setosa
4.95482013414632,3.6151771155333834,1.3677053021982204,0.17113941054159193,0,setosa
5.023332215947293,3.569779414761253,1.4173112039112288,0.1611445931247183,0,setosa
4.9515144594313885,3.526582028432363,1.4744481114764691,0.18718963871476013,0,setosa
5.009757334717937,3.5987580196407682,1.4063984702802905,0.2019874591749749,0,setosa
5.076328681568108,3.5584429363617143,1.3377015157560728,0.1595216132606258,0,setosa
4.946611639609658,3.629878482099278,1.4328151283815103,0.16154737819398696,0,setosa
4.944382568941481,3.585808133874356,1.4556449551150556,0.1,0,setosa
5.021065070760635,3.556969790902057,1.441614685861651,0.15688304236492992,0,setosa
4.988583366911366,3.5397488359744176,1.360909685980076,0.25543356652184473,0,setosa
5.032823147435602,3.583933273913973,1.3651931051918296,0.12424771453952745,0,setosa
4.98425373152396,3.598763869896548,1.3966378256866205,0.1962483228809532,0,setosa
4.955127614910923,3.5973490445853753,1.3984530648185958,0.2516224815121271,0,setosa
5.074669338174094,3.5945204389232885,1.3693477619529644,0.19740071480952145,0,setosa
5.375695148989823,3.87030264737015,1.6976539939231143,0.3582678227539074,0,setosa
5.424244270046201,3.895843378032637,1.710000332274398,0.39268239856117315,0,setosa
5.370909822109904,3.8620816176100456,1.6905089598270182,0.37804958650288756,0,setosa
5.409356053328383,3.8998227318720944,1.6455077300830907,0.4026848519771341,0,setosa
5.34628558331437,3.8753408949792285,1.6882258556312861,0.3169890688835476,0,setosa
5.403660297914399,3.9060393339885735,1.693679032263013,0.38302730910113625,0,setosa
5.3850558535956745,3.8609384212555575,1.6892119852108476,0.37789552785940556,0,setosa
5.403667415707496,3.8518345564182055,1.7094235963604456,0.40572875573910683,0,setosa
5.3943374867128515,3.8824318070765482,1.7220935956988044,0.33341593172824546,0,setosa
5.4184181335258055,3.909721498647615,1.7113350517013846,0.415332503697307,0,setosa
5.373854223736286,3.8896215976679427,1.725482333248654,0.4172255697633244,0,setosa
5.408268510617706,3.839427190195215,1.7215154845953282,0.44677883967972426,0,setosa
5.440386859721714,3.9093551219507643,1.6376928558558321,0.43770179256912084,0,setosa
5.39410981453121,3.7986992140773213,1.7150882961242881,0.34031312867681857,0,setosa
5.348142376792198,3.874601644305046,1.7509036471153152,0.3851661858328643,0,setosa
5.410839663509469,3.969918718550089,1.7637611905062316,0.39586586336690543,0,setosa
5.3903391591175795,3.849565174636418,1.6722216770327363,0.4170143339045108,0,setosa
5.4158292304723865,3.9044095292469585,1.739792066302557,0.3691052794786728,0,setosa
5.397756939192662,3.929249719539792,1.7233658362491167,0.4428378310292968,0,setosa
5.415880816270603,3.887623897776127,1.714487690410496,0.35989619214463564,0,setosa
5.334421626738275,3.923226871235887,1.6977943866871597,0.41233638505668035,0,setosa
5.332092625446344,3.8853954390109826,1.6760057154507388,0.3654315154105332,0,setosa
5.309799399741502,3.8866050607145177,1.7358921715266475,0.41523990887454953,0,setosa
5.375962135613368,3.899404961133988,1.7302720032095202,0.2895832854938323,0,setosa
5.395018538127735,3.9217280058872572,1.727285145009367,0.46802920828040123,0,setosa
5.44540182716386,3.9125025133898497,1.712079040244617,0.431477813919784,0,setosa
4.578426920210306,3.3983924778022727,1.4362495601231413,0.37829780859580364,0,setosa
4.59362930777073,3.3980639724268054,1.4079392077515072,0.35372814776032224,0,setosa
4.598787467856433,3.4587743614588455,1.3613337113028499,0.2925585481705202,0,setosa
4.592073393732578,3.4314602289638487,1.441810415079131,0.2396222256752707,0,setosa
4.563395294967551,3.4134740991510584,1.3736522541645673,0.23910288897409426,0,setosa
4.641539198880939,3.419758803366146,1.4197270998744298,0.2809821713421562,0,setosa
4.641157538086692,3.390401600142915,1.443857411112918,0.2635333939622951,0,setosa
4.565834582092648,3.408186528423908,1.3719067141681176,0.3270180426147532,0,setosa
4.6104035097651614,3.363081151285476,1.4029146240378039,0.2859488924725053,0,setosa
4.636633313167081,3.374697880672872,1.3824330761810848,0.3484494762150534,0,setosa
4.6895437355697,3.4799603465691176,1.4025289204664242,0.30875418828272894,0,setosa
4.661338346491306,3.3950226077502146,1.3609460345145052,0.30467502389745194,0,setosa
4.618060671221285,3.36683401528727,1.334150754340034,0.24253081941783594,0,setosa
4.626617171366893,3.369664939347526,1.3943461163051554,0.3085023473735135,0,setosa
4.624765635163788,3.386603888051461,1.419948628019224,0.26439758831516624,0,setosa
4.585531438972879,3.359023376488485,1.4452706886544766,0.2989166708773203,0,setosa
4.570427700494788,3.385905128077394,1.3911308607710688,0.32802079165300035,0,setosa
4.53617455287259,3.358511766334983,1.3848757099377,0.40129223331071223,0,setosa
4.638227155701279,3.395541932834762,1.4284799832964334,0.38229744678521344,0,setosa
4.590650242928984,3.3853434662360975,1.4484777417288757,0.3197670199253177,0,setosa
4.626853326212902,3.379671104028777,1.4769681252937097,0.3683836320637464,0,setosa
4.62263791155491,3.4273715935258893,1.3189095651102785,0.3255083917398883,0,setosa
4.5922356565109865,3.4173562282331287,1.4272983764738438,0.286348329275669,0,setosa
4.532380727992516,3.4147149826029692,1.370344653902384,0.2867922362910264,0,setosa
4.575819606236232,3.3863370297897926,1.3076191617093622,0.3486778850892607,0,setosa
4.610133844093059,3.4444559705167546,1.4791936731923974,0.30090372490251,0,setosa
4.927902549766377,3.3642445259848164,1.4517238207641316,0.17992501427420005,0,setosa
5.003185919122639,3.3199125093190704,1.5136990197336622,0.1395857338685649,0,setosa
5.011894610512001,3.395620354192921,1.4874547504322968,0.1970782777623475,0,setosa
4.978408879370733,3.375501142263833,1.4326897443652444,0.19881490740602684,0,setosa
5.073821348424933,3.479219802515384,1.5528727038617978,0.22823206403406232,0,setosa
4.9729407950368,3.4577100315286504,1.4977548978223612,0.19724497960947707,0,setosa
4.988350914726429,3.403678475960732,1.4825914039364778,0.19664871322507577,0,setosa
4.956616035650909,3.385053451810379,1.591222258797993,0.19721623888152215,0,setosa
4.99045357740913,3.421294971164202,1.5283248728681385,0.15544924563311707,0,setosa
4.99171364868787,3.4367310336373906,1.5107935051628842,0.2048781617400709,0,setosa
5.06216070674435,3.3728890896144144,1.5033098358043053,0.17919765338979715,0,setosa
5.059612329163049,3.321925584028939,1.4731943321806495,0.1788337213588833,0,setosa
5.026541584926863,3.424251019044381,1.5558077704095492,0.137038686306507,0,setosa
5.030019000361219,3.3882688054284675,1.473374990509673,0.22158274133490086,0,setosa
4.963194416690574,3.316923468187427,1.4851912604430946,0.14008916593432386,0,setosa
4.974043367157173,3.414862190550044,1.5124799898245662,0.2634759779591427,0,setosa
4.992013810122261,3.3386667363780855,1.4697561257345728,0.16322463101494913,0,setosa
4.95128699366167,3.4174146878006177,1.4741907064813904,0.1209050873325197,0,setosa
5.027876912124769,3.3955429372517316,1.5142734911341016,0.20422886178799932,0,setosa
5.025266189365935,3.4015207498806213,1.5494480993391284,0.21699931159908903,0,setosa
5.015682704935536,3.416394676707302,1.441734490297251,0.19341456992785122,0,setosa
4.9896273404180205,3.408301868846419,1.4456522334281483,0.2653645910757164,0,setosa
5.004175546566261,3.351547298373973,1.4316445214568465,0.18874850825117326,0,setosa
4.996412983482942,3.371268316561024,1.503684553116957,0.17435296931041758,0,setosa
5.0220663300682515,3.3710183272644447,1.498459990995803,0.23915356693448556,0,setosa
5.102866755316412,3.359694272294776,1.4814196891965161,0.16640657208800264,0,setosa
4.431373132870771,2.8540760277712973,1.3806257181762764,0.1988159486704996,0,setosa
4.36085285842081,2.861706998307633,1.3809750844751254,0.11598239038650561,0,setosa
4.342180871317067,2.883478636488273,1.40592922545368,0.19256960056185626,0,setosa
4.329041252206425,2.8814485483296,1.431937505620247,0.2222346204796529,0,setosa
4.396850085538887,2.864505204996072,1.425248654838088,0.17684284075160214,0,setosa
4.35323006390104,2.8679125505935286,1.4579338116709661,0.20880720152806773,0,setosa
4.446369882121909,2.8808265474676253,1.4375259735674055,0.17593983825527693,0,setosa
4.393702905238687,2.9994540103982277,1.4306859452919847,0.1799531849868923,0,setosa
4.396607238438931,2.9130489368354255,1.4484183035806362,0.180434676333194,0,setosa
4.330347236615821,2.8888143274749476,1.4006154182865502,0.2043815187494096,0,setosa
4.452667605447306,2.9126674831322372,1.4325166788654393,0.1559554522430079,0,setosa
4.434716059536982,2.9838487932662514,1.430916371610007,0.21014222879762873,0,setosa
4.40615952753631,2.97148568956104,1.3629127406643653,0.195555905681838,0,setosa
4.418408303717529,2.929760044312528,1.3825068837716645,0.21229285578908944,0,setosa
4.388883140745955,2.904818845312051,1.394716338385044,0.154336252885778,0,setosa
4.399155456599063,2.9350860608824734,1.3613192683383328,0.19035633004900662,0,setosa
4.426591202578286,2.857205395730113,1.4073055335003262,0.15759480724186253,0,setosa
4.4453852200333515,2.9925128552751943,1.4808902113698306,0.1912327728890745,0,setosa
4.429607965149626,2.9048399091400063,1.4040842358427712,0.26191028243751324,0,setosa
4.347232816952634,2.9422117838986446,1.3980409601937704,0.25634162482416567,0,setosa
4.4074893347559785,2.8730931202189525,1.4110856150700553,0.22943868380118734,0,setosa
4.401430546964448,2.919521531062264,1.3791329929719205,0.11464464396619709,0,setosa
4.436000943350934,2.9279663894473713,1.4059271353845733,0.20273642248841295,0,setosa
4.44145183077419,2.8817157309809374,1.3717386373856593,0.19245800522016057,0,setosa
4.447563887542062,2.8445154838294204,1.4476731997045602,0.17442988583177946,0,setosa
4.3559702600110395,2.950402473445693,1.3961243962081522,0.1479906254246031,0,setosa
4.885650677637743,3.1372420972354815,1.547682967704871,0.1,0,setosa
4.9162528303638915,3.1285633852957773,1.4742149402513458,0.11420144300665774,0,setosa
4.898724883409778,3.0785590235810765,1.480314082584843,0.10268137927468844,0,setosa
4.901194139478346,3.0773804018670265,1.4829621956639936,0.1445334895336135,0,setosa
4.90855308540708,3.1354037746635313,1.5480728892774969,0.12355369038558195,0,setosa
4.990835452535298,3.0669878387294442,1.5323363837232917,0.1,0,setosa
4.974231330534852,3.168017604855697,1.4218315527197303,0.1,0,setosa
4.926572516431774,3.131594688395379,1.529462568646371,0.1,0,setosa
4.918204832982539,3.126120857431453,1.4968851492185071,0.14109207873446514,0,setosa
4.809620110035638,3.1253517407827998,1.458637895508571,0.13834711231877558,0,setosa
4.890852623004353,3.064448509156639,1.5149560862697697,0.1,0,setosa
4.863489284097785,3.037308225761876,1.4989316898080756,0.11987294086763342,0,setosa
4.94092103944525,3.0943308855284397,1.5419142083379058,0.10071843900539208,0,setosa
4.896268460760818,3.1229425179143115,1.5423357110450302,0.1,0,setosa
4.890249535121762,3.0935667438120067,1.5033107650796735,0.1,0,setosa
4.9411202424026515,3.083983614728867,1.5184977382711147,0.1,0,setosa
4.914352158112356,3.1156637206300135,1.4831727437281066,0.18083557731988567,0,setosa
4.9148415984496765,3.1710771569190954,1.538365556955925,0.1,0,setosa
4.884712527373685,3.1174440826942895,1.50244690127355,0.1019784456703573,0,setosa
4.8885518018250185,3.0276609457703603,1.4909826942631723,0.1,0,setosa
4.914872782751398,3.070957688502892,1.4713833309531144,0.1,0,setosa
4.910906893851835,3.042719752890562,1.4300559524178638,0.1,0,setosa
4.818330899032051,3.061326015604428,1.5636353212209186,0.1,0,setosa
4.926056206996008,3.045134607669395,1.5119648061028998,0.1,0,setosa
4.89760748857863,3.1227511037747018,1.570249605012647,0.10778825399333095,0,setosa
4.904974358055844,3.0610652913007077,1.5233335862132933,0.1,0,setosa
5.433280281716337,3.6982517419806014,1.569634228152394,0.12068333987450137,0,setosa
5.388136025593798,3.7352592655520507,1.4859723121166004,0.16831307723978156,0,setosa
5.389364775770417,3.6448028500957066,1.5047581508675907,0.29761847360692895,0,setosa
5.44580125992907,3.6556396357393894,1.4650663567068682,0.18381088763910186,0,setosa
5.440176645109358,3.6671405196332327,1.4723907432420986,0.2353899773405962,0,setosa
5.434586102819006,3.6850474135844222,1.4552894634250884,0.13801020706949174,0,setosa
5.372040394923596,3.610778843909139,1.5299927952763965,0.17479877200781765,0,setosa
5.419251746569806,3.7747329955040536,1.5469198282853145,0.1539546064821204,0,setosa
5.434769959459068,3.746314281100658,1.4701457392761563,0.16186812307711984,0,setosa
5.395612324106459,3.635943066019353,1.5588293979720622,0.10378544827878039,0,setosa
5.355727703370318,3.6892173934396335,1.4909165163467726,0.206644966925705,0,setosa
5.410857942746993,3.691455519414982,1.5454754527507977,0.11442495321451224,0,setosa
5.399993419443322,3.671416623531384,1.5053005374057395,0.20883039351785115,0,setosa
5.363526844940209,3.6743620401385804,1.5317034689300737,0.21396225074603945,0,setosa
5.372790062535901,3.7815956383736777,1.5923671059398032,0.1415015008415858,0,setosa
5.412071798412014,3.800359777425296,1.5313559451673957,0.20884240571650187,0,setosa
5.391677726665623,3.6783522285649313,1.4914994118952105,0.1779708235036745,0,setosa
5.4297963343423215,3.6840738538923423,1.4823539395195977,0.1519135725268368,0,setosa
5.398016405024788,3.66423513306244,1.4927699932508363,0.2416726221088613,0,setosa
5.414636995452446,3.7201890117914176,1.5142436359903122,0.20236702920765975,0,setosa
5.394906870773135,3.6876877513639337,1.5303646803533228,0.15663040762847005,0,setosa
5.453628903449022,3.701363122507393,1.470051984376905,0.1804341568383995,0,setosa
5.372920383952476,3.7064082599611217,1.4712862782204676,0.24568524795134947,0,setosa
5.36873444029543,3.6090991227834333,1.4707600602909643,0.11965915306801372,0,setosa
5.398405245977094,3.742366319134853,1.525910392010627,0.1464964198021103,0,setosa
5.369509788737281,3.7711453414226677,1.5127404563493734,0.20016474770536236,0,setosa
4.842242502447742,3.4981096450172062,1.6518629311031896,0.20557661019082318,0,setosa
4.814187527039393,3.4246831916439286,1.5754920601395952,0.1576512210913024,0,setosa
4.802097963339575,3.362111550821475,1.5975415032385973,0.20384492159968362,0,setosa
4.893641492875317,3.365958000213737,1.5951284427211627,0.1934278844166187,0,setosa
4.817492421335013,3.441868973263345,1.580380659934934,0.16714591879579876,0,setosa
4.734371575362734,3.362951820127886,1.621457633383064,0.20182588167292811,0,setosa
4.759382640203754,3.3850893009406056,1.6012589179116108,0.22014715726435724,0,setosa
4.776264225886459,3.389982397693685,1.5272626106663918,0.15394456791048228,0,setosa
4.864708626327154,3.312474373092206,1.586487897894639,0.2087679291737702,0,setosa
4.785026030186918,3.367673699065384,1.5975568587045068,0.19980138393990882,0,setosa
4.796715303802724,3.324891515153915,1.5941038548817843,0.16579549238833777,0,setosa
4.778090565007458,3.4090789905336583,1.6256291500192228,0.23587109336967493,0,setosa
4.780143477720844,3.4369601110688044,1.6469491013049598,0.24546551698184238,0,setosa
4.855590717552457,3.3941726997632435,1.5930347233970696,0.23300203117577395,0,setosa
4.745339027394879,3.4083771618907335,1.5787776403132034,0.1852484379655437,0,setosa
4.7303394220840564,3.3643782277678715,1.5991802428217154,0.23553812696374438,0,setosa
4.839601063576322,3.3967869410001637,1.5924284657108414,0.16677283251934644,0,setosa
4.816094259879045,3.390096879979698,1.6242353815659603,0.27006747216503846,0,setosa
4.798705001709528,3.340105821033037,1.5655659822788461,0.14167410234653532,0,setosa
4.752115612423401,3.4522108289394184,1.6090663829383394,0.13919302273696965,0,setosa
4.8261452866412045,3.4504149949631553,1.5856050177025656,0.17296036643452456,0,setosa
4.786504891500602,3.4113842604101667,1.6255988060102549,0.24728867352160935,0,setosa
4.848499128236527,3.447416153929079,1.654476857271203,0.22645551159201416,0,setosa
4.73876373582672,3.394761430819455,1.6125568205049354,0.184674949399692,0,setosa
4.836450434196078,3.3855914411125796,1.5629701188014518,0.2577719599775625,0,setosa
4.826640172392254,3.408770151368015,1.6370683636583936,0.24250136957341545,0,setosa
4.813641432438907,2.901693543244228,1.372976421973291,0.1,0,setosa
4.760631964195475,3.0079470973568125,1.4476880853140537,0.1,0,setosa
4.754606693213165,3.08112139243642,1.3819424957560986,0.1,0,setosa
4.809507089984738,3.0170273032635815,1.371797996412773,0.13161814298353064,0,setosa
4.7805072224685325,2.9630819633843846,1.4071436347409942,0.13083075908499803,0,setosa
4.774645940352212,3.0132250222405688,1.3962603344237858,0.21297734598944573,0,setosa
4.771657612753476,3.0553668640215803,1.3979061484624444,0.1,0,setosa
4.828866604461457,3.03575962266162,1.4506806256381355,0.11314606940540632,0,setosa
4.775984144409683,2.9784941558326374,1.420386127635334,0.12323599482430965,0,setosa
4.85592203762786,3.016737218216748,1.4424067306103094,0.1606708413913583,0,setosa
4.806592021781244,2.9405776539363724,1.3528289165399767,0.1,0,setosa
4.863663615240564,2.9661036562068426,1.4492736626164915,0.123429276462555,0,setosa
4.868610765073562,3.0401237527795137,1.3959051895514638,0.1,0,setosa
4.803406708797846,3.0070104380759544,1.3787702531550632,0.1,0,setosa
4.864372802480095,2.931914467566974,1.4103395255810744,0.1,0,setosa
4.807481483312195,3.033594231008328,1.3976955927816923,0.13091947679393606,0,setosa
4.736406423944632,3.0442795645066187,1.3758748302940753,0.12489632279169462,0,setosa
4.807297923839059,2.8965775128350484,1.369757435141191,0.10882033471741609,0,setosa
4.862159043262765,3.011490731436147,1.4103078351908296,0.1,0,setosa
4.857245867860939,3.0722830798075247,1.4011430017249589,0.1,0,setosa
4.735238011367613,3.0353328423582595,1.5080911730276967,0.12868452299145966,0,setosa
4.8505481407261275,3.021683491748327,1.3605993645372496,0.15346690524079454,0,setosa
4.750617004021211,2.9915734037734785,1.4111540698001008,0.1353163864310663,0,setosa
4.816639426617239,3.0154733800333364,1.3695404772628494,0.1,0,setosa
4.802459226730528,2.971592208910284,1.3476885748772298,0.1,0,setosa
4.780394861033075,2.92589684559304,1.346101251886225,0.1,0,setosa
4.307290378551266,3.016319369180737,1.180285638527313,0.1,0,setosa
4.272816121643613,3.036504455572912,1.0913290478004418,0.1,0,setosa
4.368366788133582,2.9864637536191707,1.05375220522664,0.1,0,setosa
4.313427772892557,3.012209664136239,1.045131905188553,0.1,0,setosa
4.321388505512624,3.0230906709010057,1.0742711166558405,0.12488864807407937,0,setosa
4.3228741834916224,2.9286767300512184,1.0875174499820517,0.11660502364484489,0,setosa
4.2770769719134405,2.9144427252412917,1.0886794111413551,0.13008372639765647,0,setosa
4.363216223432525,2.9123686935498405,1.2045328538225708,0.1,0,setosa
4.338278834832045,3.0493679228213755,1.1393206920053522,0.10598473918241504,0,setosa
4.253543293492483,3.025062351519443,1.0713906729289797,0.1,0,setosa
4.413155945348651,3.0283240808784266,1.1727230851394617,0.1,0,setosa
